q_200K	E_200K	int_200K	err_200K
0.6783807414709399	7.25	0.3494989074186136	0.03567275480163708
0.6783807414709399	7.5	0.3786151557838552	0.02813728700817695
0.6783807414709399	7.75	0.3931859791196819	0.03395096550255085
0.6783807414709399	8	0.3728095012785398	0.03809579507118081
0.6783807414709399	8.25	0.433903272391137	0.06537098030360711
0.706824286679921	-3	1.456784003042259	0.0496577375044879
0.706824286679921	-1.75	3.22182286540966	0.07271944670964199
0.706824286679921	-1.5	5.301135018592257	0.0935333911735178
0.706824286679921	-1.25	8.873190892708273	0.1212892619541098
0.706824286679921	-1	12.23033978309471	0.1427651152872007
0.706824286679921	-0.75	15.03771650525311	0.1587150713724914
0.706824286679921	-0.5	16.54101774742274	0.166890202982629
0.706824286679921	-0.25	17.54206712354361	0.17232837059562
0.706824286679921	0	17.92835525606841	0.1746385696126803
0.706824286679921	0.25	17.46293220444362	0.1728743395524067
0.706824286679921	0.5	16.76404813312129	0.1698505769825341
0.706824286679921	0.75	14.92114141029683	0.1606187740585869
0.706824286679921	1	11.86215950942102	0.143648059629479
0.706824286679921	1.25	7.814939218632162	0.1168564912215575
0.706824286679921	1.5	2.902596044552789	0.07141279991683464
0.706824286679921	1.75	0.8628419607770172	0.03907110220927528
0.706824286679921	2	0.6233544868092052	0.03328168140002154
0.706824286679921	2.25	0.536997559453302	0.03101286075929514
0.706824286679921	2.5	0.4970373856558314	0.02987144876720997
0.706824286679921	2.75	0.4777151524254565	0.0294099539419529
0.706824286679921	3	0.4208363187883244	0.02769710263375603
0.706824286679921	3.25	0.4808441944932597	0.02971578888685889
0.706824286679921	3.5	0.3647211466445173	0.02592693516482652
0.706824286679921	4.25	0.4271040796844269	0.0291341733368553
0.706824286679921	4.5	0.419288270756895	0.02893937053413619
0.706824286679921	4.75	0.4065383651068236	0.02861029800230131
0.706824286679921	5	0.3932856185221542	0.02824227118902381
0.706824286679921	5.5	0.3557409466390317	0.029546896118
0.706824286679921	5.75	0.3477242579321667	0.02928725602906174
0.706824286679921	6	0.3035366745289149	0.02748469731302999
0.706824286679921	6.25	0.3348037213824708	0.03382397634778836
0.706824286679921	6.5	0.3686103192411233	0.03563858207940163
0.706824286679921	6.75	0.3602824281287556	0.03359907793796162
0.706824286679921	7	0.3211797387171313	0.03180350180780672
0.706824286679921	7.25	0.32209510243965	0.0320518185804425
0.706824286679921	7.5	0.3575616641449118	0.03394128124910624
0.706824286679921	7.75	0.3407893292520033	0.03553231559717526
0.706824286679921	8	0.2805159445051902	0.03748835712307084
0.706824286679921	8.25	0.3573111761321808	0.03281541645019436
0.706824286679921	8.5	0.3543489735942252	0.05884546711867748
0.706824286679921	8.75	0.4035955166230916	0.1119372695615522
0.7418392605334133	-3	1.272065574320181	0.04515644063247015
0.7418392605334133	-2.75	1.515761283332471	0.04940021806103834
0.7418392605334133	-2.5	1.776154883285451	0.0536416603828019
0.7418392605334133	-2.25	2.070292850575512	0.058018406225636
0.7418392605334133	-2	2.468874246248607	0.06353173205233777
0.7418392605334133	-0.5	14.7974004507831	0.1488241688883959
0.7418392605334133	-0.25	15.27442850850267	0.1516126246999538
0.7418392605334133	0	15.68437649249841	0.154029602590194
0.7418392605334133	0.25	15.36755078885382	0.1529282307728987
0.7418392605334133	0.5	14.57231348273571	0.1492850633633264
0.7418392605334133	0.75	13.38440353287725	0.1434458215058753
0.7418392605334133	1	10.48848492654996	0.1273636202459892
0.7418392605334133	1.25	6.891782156138326	0.103481617740498
0.7418392605334133	1.5	2.771859106920774	0.0658192880973226
0.7418392605334133	1.75	0.8816537338027906	0.03720568526649377
0.7418392605334133	2	0.5657718350153237	0.02995646975756927
0.7418392605334133	2.25	0.5534998786722587	0.02963953761995292
0.7418392605334133	2.5	0.5305718274308076	0.02913027406923152
0.7418392605334133	2.75	0.5099793730619032	0.02870110049334949
0.7418392605334133	3.75	0.3951500871589167	0.02708223952806061
0.7418392605334133	4	0.3929751014523605	0.02712616060182152
0.7418392605334133	4.25	0.3977384868800539	0.02732459917541047
0.7418392605334133	4.5	0.343978032938545	0.0255037660787546
0.7418392605334133	4.75	0.3858271254860757	0.02708707664482098
0.7418392605334133	5.25	0.3591198335557695	0.02707547769384672
0.7418392605334133	5.5	0.4120200622329951	0.02914073566383687
0.7418392605334133	5.75	0.3052007155193824	0.02509258828332988
0.7418392605334133	6.25	0.3707765496658956	0.0304821029199418
